"","code_muni","ICB","populacao","qtd_empresas","area","disponibilidades","op_cred","emprestimos","fin","fin_agricultura_inv","fin_pecuaria_inv","fin_agricultura_com","fin_pecuaria_com","fin_agroindustrial","fin_imobiliarios","outras_op_cred","outros_cred","arr_mercantial","provisao_arr_mercantil","provisao_de_credito","ativos","depositos","poupanca","depositos_inter","relacoes_interfinanceiras","resultado","PLP","PLB","ICO","densidade_demografica","densidade_empresarial"
"4987","4318200",0.992541849174299,65679,1.92389162490581e-320,9954,3055389,59468843,0,55797326,236866,7479247,-1283449,0,0,0,0,206358354,5609071,0,11686715,0,49543238,0,0,17681424,0,1,0.833095710303293,0.608987026230169,6.59825195901145,0
"4988","4318309",0.365768278829143,409409,7.41493721278543e-320,35371,8767237,311864236,0,88441350,1486988,45649868,-9456867,0,0,0,0,759041722,100365572,0,32320161,3210,352675559,0,0,60603814,0,1,1.1308624660636,0.613853042006322,11.5747080942015,0
"4989","4318408",0.999697789622536,63084,1.13239846026814e-320,2808,6784375,66294784,3,107249987,133732,44891708,-3565998,0,0,0,0,342217490,76053248,0,12650686,500,85770989,0,0,25165721,0,1,1.29378186072678,0.424390910988524,22.465811965812,4.94065645841247e-324
"4990","4318424",NA,4461,1.07706310793392e-321,171,211026,0,0,0,0,18809,0,0,0,0,0,6512909,0,0,595557,0,1295928,0,0,853815,0,1,0,0.994257303563646,26.0877192982456,4.94065645841247e-324
"4991","4318432",NA,2649,8.69555536680594e-322,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,33.9615384615385,9.88131291682493e-324
"4992","4318440",NA,2912,6.37344683135208e-322,126,586863,0,0,0,0,19060,0,0,0,0,0,8473103,0,0,599466,0,44424,0,0,796504,0,1,0,0.995521230265837,23.1111111111111,4.94065645841247e-324
"4993","4318457",NA,2362,2.42092166462211e-322,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,24.1020408163265,0
"4994","4318465",NA,1902,4.05133829589822e-322,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,18.4660194174757,4.94065645841247e-324
"4995","4318481",NA,4447,1.97132192690657e-321,64,296240,0,0,0,0,19977,0,0,0,0,0,9915777,0,0,422476,0,4028,0,0,1875969,0,1,0,0.995986850339502,69.484375,2.96439387504748e-323
"4996","4318499",NA,2406,7.11454530011395e-322,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,30.8461538461538,9.88131291682493e-324
"4997","4318507",1,76329,2.8784264526711e-320,3216,3372611,41640994,0,12573017,0,3822185,-1433875,0,0,0,0,165643802,8167607,0,14414031,100,1569942,0,0,11984449,0,1,0.0377018377611255,0.776742289997231,23.7341417910448,9.88131291682493e-324
"4998","4318606",1,13668,4.32801505756932e-321,670,1352218,233007037,0,1872037,0,19081827,0,0,0,0,0,318600939,12189972,0,11300868,0,237650878,0,0,18432367,0,1,1.01993004614706,0.824597131427206,20.4,4.94065645841247e-324
"4999","4318614",NA,2380,6.52166652510445e-322,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43.2727272727273,9.88131291682493e-324
"5000","4318622",1,8344,2.72724236504368e-321,2348,987368,100865341,0,593190,0,1566657,0,0,0,0,0,122334714,5279030,0,2755272,0,97803595,0,0,6419199,0,1,0.969645212422372,0.890463275954134,3.55366269165247,0
"5001","4318705",0.976580689752151,5217816,9.60582191270385e-319,2472,18334514,35129047,76,1447726972,5230225,79580365,-88448634,0,0,0,4148,3060522162,950524566,0,195585079,21610,362185684,44285,44285,255099929,0,0.999755516714141,10.3101482940884,0.416027976121021,2110.76699029126,3.90311860214585e-322
"5002","4318804",0.721982078723782,209945,3.46340017734714e-320,10180,5997003,329657831,0,132686734,442883,17510990,-6320891,0,0,0,0,636451264,58996993,0,33065452,1580,247163987,0,0,39811160,0,1,0.74975918591177,0.604789013645747,20.6232809430255,4.94065645841247e-324
"5003","4318903",0.871529971588462,139008,3.0987797307163e-320,5184,5468452,575998041,15,97216113,481125,46299238,-3038822,0,0,0,0,862977349,27685152,0,27984202,290,596567167,0,0,55714040,0,1,1.03571040964704,0.711399971728801,26.8148148148148,4.94065645841247e-324
"5004","4319000",0.856395186028413,84336,2.39127772587163e-320,1024,3089923,45526289,11,69602322,320607,75279972,-5848007,0,0,0,0,415151487,56928180,0,30006678,2000,4375591,0,0,18329888,0,1,0.096111303954513,0.497890386576425,82.359375,2.47032822920623e-323
"5005","4319109",1,10962,3.2509519496354e-321,342,957799,71081105,0,522250,55473,10745714,0,0,0,0,0,98241719,3907843,0,2768711,0,74625328,0,0,4631894,0,1,1.04986167561689,0.759735979433957,32.0526315789474,9.88131291682493e-324
"5006","4319125",NA,2860,1.21046083231105e-321,670,355305,0,0,0,0,26471,0,0,0,0,0,7064389,0,0,973076,0,284913,0,0,899884,0,1,0,0.992561641127518,4.26865671641791,0
"5007","4319158",1,14112,5.52365392050514e-321,2456,1083840,144829773,0,561166,0,1265870,0,0,0,0,0,173956887,14875014,0,7937842,0,133326468,0,0,9821343,0,1,0.920573617138791,0.838610334180296,5.74592833876221,0
"5008","4319208",NA,5118,1.9021527364888e-321,486,423654,0,0,0,0,31471,0,0,0,0,0,9407901,0,0,602548,0,5607311,0,0,1125314,0,1,0,0.993354202961793,10.5308641975309,4.94065645841247e-324
"5009","4319307",1,11692,2.77664892962781e-321,448,850439,44769035,0,793578,0,4919620,0,0,0,0,0,64304609,3280205,0,3059661,0,39341254,0,0,2996659,0,1,0.878760375335318,0.776286346624867,26.0982142857143,4.94065645841247e-324
"5010","4319356",NA,3548,7.36157812303457e-322,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,101.371428571429,1.97626258336499e-323
"5011","4319364",NA,1757,2.22329540628561e-322,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,21.9625,4.94065645841247e-324
"5012","4319372",NA,3070,1.95649995753134e-321,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,28.4259259259259,1.97626258336499e-323
"5013","4319406",1,31154,6.12641400843146e-321,1746,1988535,36822,0,50025947,333185,101492,-1639336,0,0,0,0,92750394,11146,0,6029016,0,5031278,0,0,10130161,0,1,136.637825213188,0.554135868550787,17.8430698739977,4.94065645841247e-324
"5014","4319505",0.600178642598762,122140,2.90510599754653e-320,570,5949029,43759236,0,75545148,238515,10516646,-5401662,0,0,0,0,289923995,56216189,0,17249946,1800,24519668,0,0,23229896,0,1,0.560331263553139,0.510320152107663,214.280701754386,4.94065645841247e-323
"5015","4319604",0.721429833942463,84876,1.89721208003039e-320,8820,3678754,64518622,0,60820571,207769,35451770,-1595189,0,0,0,0,212694188,15350413,0,14709381,0,79758530,0,0,15940475,0,1,1.23620944663077,0.483614588666119,9.62312925170068,0
"5016","4319703",NA,3264,7.70742407512345e-322,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,21.1948051948052,4.94065645841247e-324
"5017","4319711",NA,2207,6.37344683135208e-322,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,23.9891304347826,4.94065645841247e-324
"5018","4319737",NA,2543,2.32210853545386e-322,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,23.7663551401869,0
"5019","4319752",NA,2251,7.6086109459552e-322,32,340467,0,0,0,0,21128,0,0,0,0,0,9510947,359,0,3276812,0,19287,0,0,647055,0,1,0,0.995501807411041,70.34375,2.47032822920623e-323
"5020","4319802",1,16194,5.04935090049754e-321,2350,1083178,110337308,0,117186,0,11115407,0,0,0,0,0,155523931,3867878,0,4256521,0,123777597,0,0,9933558,0,1,1.12181092001991,0.835588276983807,6.89106382978723,0
"5021","4319901",0.978543233403703,529536,1.35709951599674e-319,952,8296315,9719548,0,451693176,1663808,22353674,-24504157,0,0,0,0,801834130,211718460,0,77393606,3300,26517009,0,0,68984999,0,1,2.72821421325354,0.416166079758498,556.235294117647,1.43279037293961e-322
"5022","4320008",0.985869743638028,1188963,1.42957894624165e-319,522,9420000,3130796,0,578707572,1042836,11469050,-39337068,0,0,0,0,1012721605,312939262,0,92547516,10130,30748453,0,0,82256254,0,1,9.82128921846074,0.414198198189241,2277.70689655172,2.71736105212686e-322
"5023","4320107",0.951936909339851,68553,2.14325677165933e-320,1056,1895972,198301436,14,169265403,761675,20762998,-4283408,0,0,0,0,449543527,28863619,0,27803579,100,199691795,0,0,32469990,0,1,1.00701134105756,0.524808505615961,64.9176136363636,1.97626258336499e-323
"5024","4320206",1,23900,5.35567160091911e-321,602,2240748,286574058,201,574188,0,14282093,0,0,0,0,0,409259843,2451472,0,5795940,0,363254983,0,0,23214895,0,1,1.26757804085672,0.921652329831295,39.7009966777409,9.88131291682493e-324
"5025","4320230",NA,2704,5.23709584591721e-322,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,22.7226890756303,4.94065645841247e-324
"5026","4320263",NA,6009,6.47225996052033e-322,245,540453,0,0,0,0,38248,0,0,0,0,0,11298509,0,0,1748277,0,3374287,0,0,1426945,0,1,0,0.993275156425864,24.5265306122449,4.94065645841247e-324
"5027","4320305",NA,5107,1.32903658731295e-321,176,274205,0,0,0,0,26671,0,0,0,0,0,11869168,0,0,1135651,0,5762032,0,0,1391984,0,1,0,0.995525964594503,29.0170454545455,9.88131291682493e-324
"5028","4320321",NA,2673,5.23709584591721e-322,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,18.1836734693878,4.94065645841247e-324
"5029","4320354",NA,5306,1.7045264781523e-321,282,333102,0,0,0,0,24467,0,0,0,0,0,7741204,0,0,1284945,0,732797,0,0,911907,0,1,0,0.993718530499914,18.8156028368794,4.94065645841247e-324
"5030","4320404",0.869840630394263,50883,1.53407383033707e-320,489,3600509,121412228,0,89238969,841367,59926516,-4475104,0,0,0,0,392719042,8470284,0,16855261,0,142952249,0,0,21695935,0,1,1.17741228667676,0.554945883426448,104.055214723926,2.96439387504748e-323
"5031","4320453",NA,1941,6.07700744384733e-322,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,19.8061224489796,4.94065645841247e-324
"5032","4320503",1,11082,2.59878529712496e-321,882,1375750,143669861,0,1602557,121789,8998845,0,0,0,0,0,180893196,4885847,0,3233833,0,145574247,0,0,9047837,0,1,1.0132552922843,0.85022332614182,12.5646258503401,4.94065645841247e-324
"5033","4320552",1,11726,2.08495702545006e-321,504,918616,616305,0,18789972,111126,22976,-1383779,0,0,0,0,43989604,1088,0,1796279,0,4828536,0,0,3720633,0,1,7.83465329666318,0.604870129372174,23.265873015873,4.94065645841247e-324
"5034","4320578",NA,1830,8.30030285013294e-322,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,14.1860465116279,4.94065645841247e-324
"5035","4320602",NA,3406,8.25089628554882e-322,168,489409,0,0,0,0,14284,0,0,0,0,0,7043832,0,0,562122,0,1829315,0,0,876279,0,1,0,0.995960652254444,20.2738095238095,4.94065645841247e-324
"5036","4320651",NA,2028,4.99006302299659e-322,119,194964,0,0,0,0,22322,0,0,0,0,0,15343670,0,0,1268616,0,6583,0,0,722291,0,1,0,0.997098843590819,17.0420168067227,4.94065645841247e-324
"5037","4320677",NA,8578,1.71440779106913e-321,510,200780,0,0,0,0,43905,0,0,0,0,0,13042698,0,0,812956,0,796531,0,0,1712191,0,1,0,0.993312596006693,16.8196078431373,4.94065645841247e-324
"5038","4320701",1,42678,1.08793255214242e-320,387,2556162,85524511,0,60704546,510647,18967844,-3279115,0,0,0,0,229448703,3417604,0,15225859,1050,84137353,0,0,16962382,0,1,0.983780579581449,0.591034214907658,110.279069767442,2.96439387504748e-323
"5039","4320800",0.765102429775211,119964,3.08296963004938e-320,4860,4283905,133947459,0,108171991,369003,17118493,-3734571,0,0,0,0,327787693,63041875,0,13764902,420,98712258,0,0,26101781,0,1,0.736947596743884,0.469453400851897,24.683950617284,4.94065645841247e-324
"5040","4320859",NA,4461,9.23902757723131e-322,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,46.9578947368421,9.88131291682493e-324
"5041","4320909",0.701655632696843,73671,2.2914764654117e-320,714,3284841,114358667,0,142107161,1014031,13937572,-3938341,0,0,0,0,312446384,35362033,0,36484896,20,57451030,0,0,25429724,0,1,0.502375827797993,0.475346102345701,103.180672268908,2.96439387504748e-323
"5042","4321006",1,21184,5.93866906301178e-321,360,852480,151124949,121,2632810,28035,25843162,0,0,0,0,0,224092537,10671225,0,13136847,0,170453214,0,0,12721253,0,1,1.12789592405421,0.735913360193928,58.8444444444444,1.48219693752374e-323
"5043","4321105",0.522857325081998,44085,1.16945338370623e-320,2415,2933448,10933243,0,50251930,405196,356021,-2549083,0,0,0,0,122140549,11895874,0,9363390,1650,8127575,0,0,10115040,0,1,0.743381904161464,0.528182454304057,18.2546583850932,4.94065645841247e-324
"5044","4321204",0.819047440581104,319452,8.36848390925903e-320,2718,6631214,22007856,0,221342640,1118541,22418582,-19907971,0,0,0,1950,584126779,197380315,0,42852353,1000,7262936,0,0,50934698,0,1,0.330015608971633,0.424535299925518,117.532008830022,2.96439387504748e-323
"5045","4321303",0.99690781549418,75594,1.69415109958963e-320,1050,4412755,20980438,0,93012079,725447,7728374,-3348284,0,0,0,0,214556774,9403156,0,20926042,1630,48125330,0,0,20972268,0,1,2.29381912808493,0.528715457208672,71.9942857142857,1.48219693752374e-323
"5046","4321329",NA,3119,7.8062372042917e-322,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,40.5064935064935,9.88131291682493e-324
"5047","4321352",NA,5212,1.665001226485e-321,610,689303,0,0,0,0,80142,0,0,0,0,0,14729677,0,0,1230326,0,115788,0,0,1899169,0,1,0,0.989235747068342,8.54426229508197,4.94065645841247e-324
"5048","4321402",0.83580974784996,43491,1.00048293282852e-320,1011,4047183,131905476,14,47900953,0,19528481,-1663482,0,0,0,0,210830746,10858900,0,10221555,0,117397762,0,0,15840981,0,1,0.89001431600914,0.571774566857916,43.0178041543027,9.88131291682493e-324
"5049","4321436",NA,10334,2.25293934503608e-321,142,1516495,0,0,0,0,102199,0,0,0,0,0,43866575,0,0,3800104,0,82068,0,0,3308724,0,1,0,0.995362097049346,72.7746478873239,1.48219693752374e-323
"5050","4321451",0.964796593247776,131188,3.72327870705963e-320,712,4925738,123180931,3,245177407,740549,12638684,-7007930,0,0,0,0,385881803,21113358,0,22348990,20,101425787,0,0,34012650,0,1,0.823388702915389,0.48347140766232,184.252808988764,5.43472210425371e-323
"5051","4321469",NA,3267,8.89318162514244e-322,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,28.6578947368421,9.88131291682493e-324
"5052","4321477",NA,5129,8.30030285013294e-322,237,648920,0,0,0,0,18306,0,0,0,0,0,6828544,0,0,705504,0,3992057,0,0,692036,0,1,0,0.994667020198096,21.6413502109705,4.94065645841247e-324
"5053","4321493",NA,2554,3.11261356879985e-322,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12.8989898989899,0
"5054","4321501",0.9419087367562,208755,7.00832118625808e-320,810,5882488,532894,0,116116835,1007639,33845651,-13222434,0,0,0,0,442038886,91547096,0,31573808,3800,30864859,0,0,36360130,0,1,57.9193216662226,0.484999170907346,257.722222222222,8.89318162514244e-323
"5055","4321600",1,380709,8.63577342365915e-320,1001,8058483,293695,4,205001801,2772865,16453396,-20205264,0,0,0,2099,512437454,118467454,0,33802950,4890,67531913,0,0,54725402,0,1,229.93892643729,0.458091392010711,380.328671328671,8.39911597930119e-323
"5056","4321626",NA,2152,5.38531553966959e-322,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,26.5679012345679,4.94065645841247e-324
"5057","4321634",NA,2591,6.47225996052033e-322,149,313152,0,0,0,0,9331,0,0,0,0,0,5479841,0,0,770035,0,18135,0,0,492585,0,1,0,0.996605995109275,17.3892617449664,4.94065645841247e-324
"5058","4321667",1,21924,6.99596954511205e-321,502,1999695,19324176,0,5700676,163957,4704547,0,0,0,0,0,91342601,6815801,0,12823601,0,2496622,0,0,7519325,0,1,0.129196815429543,0.714329789766496,43.6733067729084,1.48219693752374e-323
"5059","4321709",1,73275,2.00689465340714e-320,495,4401492,2465275,0,53245076,435788,3652971,-4283957,0,0,0,0,166883280,13596800,0,13507388,3160,36132541,0,0,17078529,0,1,14.6565965257426,0.566629197404727,148.030303030303,3.95252516672997e-323
"5060","4321808",0.945340265935692,124580,3.25589260609381e-320,2105,5284923,294293236,28,100966324,1021446,60418409,-1787141,0,0,0,0,584489466,31657933,0,22823275,50,295248379,3210,3210,33045141,0,0.999978256068922,1.0032455485997,0.590817011808514,59.1828978622328,1.48219693752374e-323
"5061","4321832",NA,2760,2.76676761671098e-322,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12.7188940092166,0
"5062","4321857",NA,4716,1.13141032897645e-321,181,199159,0,0,0,0,25025,0,0,0,0,0,6020972,0,0,737594,0,2330748,0,0,841102,0,1,0,0.991756059764731,26.0552486187845,4.94065645841247e-324
"5063","4321907",0.890920454537206,101744,2.71340852696013e-320,1076,7535956,193016206,74,108332309,687778,22333094,-2879550,0,0,0,0,524133831,41945564,0,23732622,100,237279432,0,0,34184839,0,1,1.22932388381937,0.598500673765126,94.5576208178439,2.47032822920623e-323
"5064","4321956",NA,7556,1.48713759398215e-321,268,528079,0,0,0,0,73167,0,0,0,0,0,11553359,0,0,1748371,0,2698542,0,0,1709273,0,1,0,0.987492987662023,28.1940298507463,4.94065645841247e-324
"5065","4322004",0.505434194964113,109992,2.09879086353362e-320,3272,1730935,33591235,358,44842880,232642,11280518,-6095864,0,0,0,0,296068358,92625104,0,18657733,900,31503318,819940,819940,22346882,0,0.950521370931073,0.937843398731842,0.510747967034798,33.6161369193154,4.94065645841247e-324
"5066","4322103",1,11084,2.77664892962781e-321,362,1860672,84390366,0,1206058,28127,7001513,0,0,0,0,0,110989989,3402573,0,4288217,0,78911564,0,0,4954505,0,1,0.93507787369947,0.82332004373959,30.6187845303867,9.88131291682493e-324
"5067","4322152",NA,3681,3.4090529563046e-322,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,16.963133640553,0
"5068","4322186",NA,1374,3.11261356879985e-322,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10.1777777777778,0
"5069","4322202",0.816379195112665,60015,1.36954997027194e-320,6759,3809599,421872962,0,60916722,455150,19212091,-2438454,0,0,0,0,509080379,19193174,0,13996393,0,382479015,0,0,31762676,0,1,0.906621304164072,0.716849923950649,8.87927208166889,0
"5070","4322251",NA,5029,1.5859507231504e-321,59,378891,0,0,0,0,19482,0,0,0,0,0,23392624,0,0,1943728,0,12588313,0,0,2349297,0,1,0,0.998337117696866,85.2372881355932,2.47032822920623e-323
"5071","4322301",1,16726,3.50786608547285e-321,616,1799073,111851853,0,1662286,67569,5247849,0,0,0,0,0,150248233,4894317,0,4574871,0,103208865,0,0,7739485,0,1,0.922728253773319,0.860967680607687,27.1525974025974,4.94065645841247e-324
"5072","4322327",NA,3419,7.8062372042917e-322,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,13.4606299212598,4.94065645841247e-324
"5073","4322343",NA,1994,2.86558074587923e-322,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,15.8253968253968,0
"5074","4322350",NA,1170,3.95252516672997e-322,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.93129770992366,4.94065645841247e-324
"5075","4322376",NA,1995,8.59674223763769e-322,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3.31395348837209,0
"5076","4322400",0.547359077720885,820470,1.50996342682002e-319,39914,18466342,314668464,284924,356434265,2069809,95574932,-22455258,0,0,0,0,1294362613,285771724,0,80060509,9540,455665136,30440132,30440132,112004209,0,0.882139567983763,1.44808008469511,0.467781692043967,20.5559452823571,4.94065645841247e-324
"5077","4322509",0.438968957694967,449379,1.04687569697302e-319,14868,9919744,634124269,185674,216802468,2538065,28386353,-15675027,0,0,0,0,1292857117,242964348,0,68095246,2670,370843560,0,0,93813229,0,1,0.584812123000452,0.568955188008182,30.2245762711864,4.94065645841247e-324
"5078","4322525",NA,3150,7.26276499386632e-322,330,249093,0,0,0,0,21423,0,0,0,0,0,6606190,0,0,389784,0,37232,0,0,807149,0,1,0,0.993556125680255,9.54545454545454,0
"5079","4322533",NA,9897,1.30433330502089e-321,328,277157,0,0,0,0,35469,0,0,0,0,0,12613445,0,0,879956,0,30513,0,0,1315920,0,1,0,0.994407497612578,30.1737804878049,4.94065645841247e-324
"5080","4322541",NA,6058,1.46243431169009e-321,45,255848,0,0,0,0,32080,0,0,0,0,0,6404030,0,0,1779396,0,2275165,0,0,908021,0,1,0,0.990080933613898,134.622222222222,3.45845952088873e-323
"5081","4322558",NA,2004,8.30030285013294e-322,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,30.8307692307692,1.48219693752374e-323
"5082","4322608",0.913990664111529,412578,9.44455888590127e-320,4638,9885944,93293006,651840,345044001,781831,18954640,-16512589,0,0,0,0,719175582,64413426,0,47957353,1700,7900960,0,0,53779620,0,1,0.0846897354770624,0.499815166553441,88.9560155239327,1.97626258336499e-323
"5083","4322707",1,80130,1.47033936202355e-320,930,3263629,35116384,0,99472949,365111,15305773,-1929315,0,0,0,0,234150632,11772682,0,15991398,270,2678702,0,0,17145162,0,1,0.0762806899480311,0.504714787068092,86.1612903225806,1.48219693752374e-323
"5084","4322806",0.988577814991395,120105,3.72278464141379e-320,1445,6570055,93588891,187519,87135922,734465,239545734,-5575934,0,0,0,0,655545649,87379812,0,26979416,170,12073180,0,0,23151691,0,1,0.129002276562931,0.442968555386028,83.1176470588235,2.47032822920623e-323
"5085","4322855",NA,1818,5.53353523342196e-322,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,15.9473684210526,4.94065645841247e-324
"5086","4322905",1,9538,1.61065400544246e-321,536,1093066,2902191,0,52680437,317610,29053,-2112509,0,0,0,0,60019449,119555,0,2985287,0,7347096,0,0,6798913,0,1,2.53156873548295,0.517489066690938,17.794776119403,4.94065645841247e-324
"5087","4323002",0.730348151065839,2689344,2.61874554921694e-319,17964,12293888,16449496,4222,348041720,2013265,20598690,-26156301,0,0,0,0,762142998,162001826,0,56347190,13550,47012657,0,0,81960333,0,1,2.85799984388579,0.453164661986476,149.707414829659,1.48219693752374e-323
"5088","4323101",NA,4665,8.49792910846944e-322,193,470359,0,0,0,0,26102,0,0,0,0,0,9035902,0,0,1964982,0,8363,0,0,941383,0,1,0,0.994255836487232,24.1709844559585,4.94065645841247e-324
"5089","4323200",1,5560,1.75887369919484e-321,476,741899,78738103,0,2450095,0,4607672,0,0,0,0,0,107739398,5370195,0,2030522,0,91732308,0,0,5690835,0,1,1.16503070946477,0.807735003549598,11.6806722689076,4.94065645841247e-324
